Data File,C:\Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Set up Time,5/5/2022 2:53:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Position,3-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate Type,PM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Type,NOT APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Name,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
20.5,52.569,41.7227,91.6163,79.557,71.7799,92.5916,55.2142,69.6032,44.0836,48.3808,44.7216,116.2024,47.2493,28.678,18.0155,83.3101,98.8309,23.3607,32.4461,136.2622,88.6027,36.1097,45.4331,55.6749,81.7618,34.5264,23.7545,30.0028,48.4449,50.5542,21.6856,24.6217,26.3489,25.6775,30.7495,117.4649,55.502,120.7615,24.2053,22.3993,25.6344,133.7179,37.912,17.999,25.1574,42.0194,25.9963,54.2702,39.1626,15.9419,17.5275,14.8348,196.7633,11,11,16.3818,18.5846,11.1319,21.2558,146.8374,34.2717,24.121,27.9076,26.9248,38.8323,15.0918,13.8716,12.5426,34.4721,28.1262,17.9273,40.4868,30.095,22.8513,19.0194,40.8766,20.7367,17.6486,13.6577,23.0504,25.4807,30.6201,26.3978,49.3214,77.5025,38.1627,37.7943,34.7382,27.269,48.3792,25.8876,30.1496,152.8471,40.856,78.2931,62.1523
20.75,58.3384,47.5439,97.978,85.8308,76.6336,98.9368,63.8332,75.7411,48.1692,55.2436,51.0135,122.1707,54.6321,32.8999,22.816,88.3967,104.0495,26.3704,37.7548,144.4083,95.9492,40.9834,49.8163,60.6096,87.7924,38.2986,32.1717,37.5124,55.8896,55.6424,25.0713,30.2038,29.5422,27.6585,33.1584,118.8385,60.9939,124.3151,30.8524,26.3087,29.9391,134.5798,43.1009,20.5952,27.9789,45.819,31.0995,58.0218,41.0125,18.6749,20.666,16.8735,198.6676,13.3032,11,21.6004,20.0237,14.4285,25.5597,148.5055,38.8221,28.3151,29.5381,27.0879,42.3974,18.0562,17.493,15.4692,37.829,29.4846,18.8265,43.3503,31.8239,25.9015,24.2794,43.1281,24.4068,18.2108,17.8387,23.8556,27.0953,31.1449,30.2636,50.7523,77.9185,36.9871,37.7823,30.7937,27.1559,46.2645,25.3646,30.9104,154.6305,42.0667,84.8124,63.4949
21,59.0467,48.0959,102.2822,89.0772,79.3563,102.4763,67.5474,81.3473,51.3679,58.7176,52.6289,125.2555,54.8895,34.0299,24.4265,91.7557,104.7716,29.4536,40.1075,148.56,98.2916,42.4175,51.153,62.5071,90.4889,41.6596,31.1348,37.3828,58.8898,57.4916,27.7551,30.1771,34.713,30.3005,37.5996,121.9425,64.0971,128.0741,28.331,26.8883,33.8872,137.4146,47.3467,23.1949,31.236,48.6698,32.5689,60.0673,42.5967,19.597,20.7292,19.9076,200.3692,15.6668,11.806,23.469,24.1434,15.7323,25.2731,151.8927,40.0616,25.9377,30.7921,27.2446,43.7849,17.2333,18.9033,17.0284,38.7266,33.141,21.728,47.4204,33.669,28.1729,25.6661,43.1758,24.2888,17.9287,16.6225,26.1549,29.94,34.6853,31.5569,52.8263,79.7584,37.9189,39.0258,34.0476,26.8771,47.8165,27.5656,34.8307,156.9383,44.5102,86.0929,66.4637
21.25,63.6912,51.567,104.8906,91.5248,83.0234,105.8645,70.9398,83.736,52.3737,58.1889,54.7623,124.3907,57.3352,36.1022,26.0167,96.1581,108.1971,30.0225,41.8632,151.1434,99.0456,42.7256,50.9604,63.3945,92.2869,44.8222,34.0713,38.7151,60.5017,58.4709,26.8107,30.8473,33.9073,31.893,33.2221,121.0437,67.1564,129.478,30.9247,27.1685,32.1043,141.3513,47.4454,22.5647,30.9983,48.556,32.3876,57.9994,43.8567,20.504,21.2585,19.9508,199.8755,15.8161,11,23.2404,22.8281,15.6928,24.3831,151.5534,41.2807,28.3261,32.6217,27.9425,43.277,20.7122,17.985,19.4288,36.2828,30.3624,20.6941,44.837,32.8446,26.0906,23.7782,43.136,23.4112,19.0822,16.5498,25.6961,28.1828,30.4313,29.351,49.7223,81.7409,33.9565,37.77,29.4636,25.5764,46.0996,25.8175,31.2604,154.4021,39.2629,85.2405,63.129
21.5,44.486,35.9074,90.5254,77.3446,71.8777,92.9308,54.1253,70.0961,42.1906,50.1334,42.1333,118.4665,40.9264,21.8539,14.238,81.3634,93.4871,20.5336,29.93,146.6312,89.462,33.9654,44.935,58.6944,80.5996,28.7812,21.2626,30.6189,49.9872,51.2073,21.2782,22.5079,27.9988,24.5256,31.6096,123.3138,54.7041,124.2251,18.5508,19.6069,26.943,134.6358,40.5829,14.4914,27.1003,45.215,25.362,56.3461,35.3754,11,14.401,13.0818,196.6029,11,11,16.0936,16.3801,11,22.8829,150.9872,32.3031,23.1416,25.7495,23.6628,37.4548,13.7888,15.2913,11.3542,35.6818,27.3703,20.535,46.344,30.8146,23.1149,21.8701,41.0137,21.7878,13.1217,13.1762,19.0431,25.7222,32.5358,28.8662,55.5956,79.3025,39.2354,37.6415,35.8875,26.5752,49.0214,25.9906,34.511,154.9168,44.7359,84.6361,68.9764
21.75,48.3367,39.4759,95.1106,84.0668,75.4623,97.0072,59.0358,74.276,43.6213,52.4982,45.5206,118.713,44.6637,24.9419,16.1349,86.0267,98.0701,22.4727,34.99,150.5023,92.6937,36.0868,46.2701,60.1973,84.5126,33.0737,23.2039,31.4283,51.1816,55.0845,22.1585,25.3083,29.126,27.4501,31.3675,122.9177,57.9099,127.4561,22.3696,21.5177,29.2505,137.4609,44.5268,18.0029,27.9388,45.6784,28.2655,58.7669,36.9726,12.6132,14.7255,14.9484,200.6944,11,11,19.371,17.6333,11.7677,21.5534,151.4058,33.3974,23.8177,28.3643,24.8179,39.3586,16.9903,15.3866,12.0812,38.0043,26.9168,18.1488,47.1589,33.973,23.998,22.0913,42.3309,23.9347,16.1141,13.7453,21.4732,26.122,33.1322,30.0362,54.6541,80.094,38.5595,39.1085,33.8657,24.6192,50.2504,24.5788,33.56,156.1227,42.1896,87.835,69.1389
22,49.1842,41.6432,99.1641,87.2059,78.213,100.2242,61.4802,77.6158,47.4347,54.5813,47.1781,124.4605,44.0004,27.0099,16.2293,87.0169,99.7707,25.4822,35.3525,154.0405,91.8626,38.6308,50.4376,64.6352,87.1971,33.8231,25.0293,36.0169,57.5872,58.191,25.8749,28.2191,31.5967,27.6546,35.781,127.3208,61.476,132.6326,24.4952,22.0554,35.3995,140.2156,47.7936,22.0062,28.4694,49.8037,28.9498,61.2507,39.5337,13.8489,17.8722,16.1732,201.5235,14.6107,11,23.6135,21.7084,14.8088,26.9519,154.666,36.1255,26.0457,31.1417,27.6373,41.8697,19.4596,20.4835,18.8907,40.5012,32.2522,21.7478,50.1885,35.1329,26.8845,25.4201,47.6913,27.3536,19.4275,17.0067,24.2248,32.0693,36.9743,32.5711,58.5158,84.011,42.3375,44.5451,39.303,30.7604,55.757,28.3206,38.7465,159.5373,48.3988,90.8132,70.4819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data File,C:\Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Set up Time,5/5/2022 2:53:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Position,3-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate Type,PM 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Type,NOT APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Name,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
0,21.3865,14.7522,12.9453,11,12.0891,11,25.7808,18.702,19.9861,31.5298,24.2624,42.231,19.5986,16.5832,13.6393,13.1073,21.5334,11,38.0463,18.4007,15.7491,28.8416,22.8881,36.7039,25.3306,18.0129,13.7979,20.5018,11.1663,11,15.0565,23.8568,13.4869,27.421,25.6664,35.9992,24.8695,24.058,13.518,13.3248,15.7553,18.3776,41.8633,15.0143,22.3807,31.5172,61.8144,41.2916,24.7463,18.1541,19.5439,18.089,12.2493,14.5685,14.8421,16.1089,26.3686,32.3772,27.165,38.6944,36.0499,22.2306,18.4475,21.9376,14.5701,17.5485,28.3586,23.7111,31.6181,39.1572,32.387,39.6114,40.3842,21.1073,27.5359,29.7561,25.3639,21.7547,27.5867,27.1151,25.7004,22.8242,50.1231,46.4179,39.7335,35.9674,37.5473,59.8605,30.1713,44.6551,25.2374,30.3433,30.3977,30.4296,44.0223,62.803
0.25,21.193,12.8927,11,11,11.2078,11,22.8794,16.2695,17.9732,26.6022,22.4691,37.248,22.5178,14.5921,11.1937,12.6371,16.065,11,34.1224,18.6128,12.9318,23.4465,18.8176,36.7774,22.7589,18.4998,11.2548,22.0174,11,11,15.2876,17.8405,16.4647,27.6785,21.0337,35.1346,24.6502,22.4007,12.5407,11,17.027,13.923,39.2052,13.2266,17.9069,27.0532,53.6336,36.1537,21.8959,17.6814,16.5087,12.159,11,11.1477,13.3048,13.987,22.7247,22.8668,18.2103,32.1189,31.5751,20.2058,16.4981,18.6318,11.1189,12.5472,22.5285,18.1762,21.229,37.1934,23.0397,36.8292,31.2621,19.0515,26.0427,26.809,23.4965,16.0918,18.8973,22.8556,16.0248,19.9147,47.537,46.3628,36.2945,26.6067,32.8945,48.8882,27.0235,42.1326,21.5988,29.3648,27.4316,27.3462,34.6572,57.6864
0.5,19.9835,11,11,11,11,11,11,11,11,14.3801,15.1181,35.4804,19.5061,11.424,12.6084,11,12.6021,11,21.2413,18.1273,11,15.4245,15.1228,28.1071,18.5028,14.5303,11,20.2363,11,11,11,11.8515,11,14.6643,15.2468,27.1405,17.0238,24.1348,11,11.9215,11,11,21.9981,11,11,16.0871,37.5215,28.457,20.1332,13.2182,11,11,11,11,12.2879,11,19.3611,13.085,15.3373,21.7336,19.9978,13.6952,12.4333,13.8046,11.2957,11,17.8359,15.4416,13.904,43.1232,18.7246,28.7294,24.143,17.3614,24.8151,28.0843,15.4901,13.0365,13.2566,11.6933,13.2423,17.1482,48.3344,36.1491,29.6042,24.5103,27.7799,54.2006,19.2099,42.6628,16.2852,19.5031,22.6078,25.5796,30.0881,35.9227
0.75,22.701,16.4388,12.7442,13.6137,11,11,21.8357,22.1761,18.3973,24.2636,21.2949,31.9482,24.3782,15.187,15.7528,11.6522,15.2383,11,22.4376,15.6559,14.0698,23.8748,22.5608,37.9231,19.1435,23.6071,13.07,24.5168,14.2022,11.4005,13.2368,17.1662,13.1648,22.9304,19.9971,32.8585,23.5124,21.8734,11.9102,13.5161,15.802,14.6253,30.4993,15.9576,18.4135,27.8862,19.8442,35.8513,24.136,16.2534,11.8426,11,11,11.7213,11,12.8254,20.9214,22.1635,21.5402,36.4335,30.7578,19.3161,17.4221,15.6702,13.4859,14.4231,19.4421,20.7949,16.299,46.6951,23.6991,37.108,28.5767,19.3402,22.946,26.0338,21.8815,18.0622,16.935,19.5418,17.5137,21.236,34.5044,41.5555,32.1477,24.8485,27.3508,45.3155,21.5882,45.8131,20.1953,28.735,26.8945,25.6619,33.729,44.1901
1,13.2144,11,11,11,11,11,11,11,11,17.3457,14.616,31.9058,16.4215,11,11,11,11,11,20.2711,11,11,17.1206,14.2034,35.2513,14.3096,15.3686,11,17.247,11,11,11,11,11,17.5292,13.8299,31.0913,15.1437,11,11,11,11,11,19.1515,11,12.199,21.3891,15.1316,31.7292,16.8805,13.3881,11,11,11,11,11,11,15.3026,12.233,13.6143,28.5169,17.642,11.6692,11,11,11,11,11,15.6325,12.2442,43.8809,19.5391,32.5421,24.8642,14.5527,23.9369,18.5838,12.6668,13.1912,11,14.9665,11,14.4033,33.0117,30.9808,30.1037,24.2018,28.6014,41.98,14.7322,44.9407,13.5032,21.523,21.9385,20.8415,29.3355,40.0839
1.25,18.8852,12.761,11,11,11,11,12.5693,12.4432,13.7181,17.6287,17.8972,30.5027,18.9515,11.9694,11,11,11,11,20.1244,14.4773,11,17.1047,18.1003,35.5261,18.3115,18.1237,11,22.1731,11,11,11,14.3073,11,17.8729,16.8498,33.1678,20.3313,13.565,11,11,11,11,20.4791,11,14.9988,23.8357,17.9606,34.2271,20.652,14.681,11,11,11,11.2065,11,11,15.6138,17.8374,17.8719,32.7565,20.5229,16.5335,13.4029,12.9627,12.0979,13.1849,13.894,17.0021,15.5143,41.6422,22.2169,33.5457,28.2926,19.0658,22.2549,21.697,14.534,15.7236,13.237,16.3333,14.534,19.2665,31.3905,33.8321,29.6115,23.5251,26.0572,42.2964,18.5143,48.0663,18.2274,24.8529,21.9816,22.7971,32.0535,42.0432
1.5,19.8077,12.8864,11,11.5042,11,11,11,11,11.4945,16.0376,14.9784,27.3293,20.9377,11.7314,11,11,11,11,13.633,14.3083,11,15.3302,16.8367,30.2114,16.4347,17.3503,11,23.6327,11,11,11,11.8244,11,17.2808,15.7072,26.7333,20.5269,16.4929,11,11,11,11,14.3699,11,12.107,19.6041,15.4275,31.5517,21.036,11.5985,11,11,11,11,11,11,16.2674,15.4587,17.6803,29.9851,22.2449,18.5033,12.6253,14.4986,11,11.2511,11,17.4294,12.741,41.6444,21.3716,30.7511,27.1089,15.6818,22.2886,20.1886,16.9414,14.8371,13.2704,16.2558,12.7012,16.4145,29.5474,30.804,29.9798,24.9532,26.0297,38.0899,17.6477,48.9924,15.2276,22.6611,22.7546,22.57,30.3229,37.9617
1.75,28.3749,20.3898,16.6827,15.6914,14.4141,11,28.9567,27.0858,23.7303,27.6387,27.733,37.5687,34.4362,16.5811,19.3846,16.5415,14.8742,16.1485,14.8357,22.1908,12.0039,28.4046,28.7753,39.1532,23.3667,28.2203,19.9868,32.7689,17.6477,15.3481,17.6277,20.5373,15.9976,20.5092,20.8716,33.6392,28.3948,18.6026,12.8195,14.1177,17.5441,21.5834,27.8665,19.5546,21.308,27.2727,25.7903,39.2301,30.2813,17.1848,15.5148,13.2524,13.233,11.1482,12.8975,11.3292,25.9427,29.6352,26.3864,40.3679,35.3828,23.3038,21.8526,18.758,17.3706,15.6792,16.4839,24.0036,19.2605,42.4598,23.5748,42.2615,28.6089,20.7358,20.6488,24.4889,24.7404,20.2329,21.5849,20.0175,17.1032,22.8555,27.8507,36.2852,35.0668,30.716,26.2009,34.9487,22.0519,54.568,24.2712,30.7321,29.1421,27.9824,34.9403,45.9826
2,27.0933,19.8146,13.7954,14.1814,12.8837,11,31.0821,27.6065,27.1638,33.2778,30.7811,44.6554,30.0691,15.2636,16.3892,17.4651,11.3444,16.6445,16.942,24.5456,14.1757,30.9733,31.8941,49.3878,21.4897,27.2784,17.8768,35.7671,18.6052,17.0714,21.5061,22.9299,19.0881,27.4371,26.4564,42.3131,25.1686,14.7936,11.3913,11,19.3036,19.3336,28.4039,24.0178,27.2071,33.5849,31.4354,45.6673,27.9492,15.9624,11.7603,13.5332,11,11.4006,11.4942,13.9227,29.7596,33.9634,30.9205,50.6155,33.2051,22.4576,21.7259,17.4691,17.3384,17.4647,17.0922,24.8161,22.6855,42.0116,28.1497,52.5041,28.4786,18.7584,21.7335,25.7211,24.1827,19.8371,23.6656,23.161,21.3831,24.5729,29.9655,43.5433,30.5884,28.1517,25.2193,31.3115,20.8513,55.8546,23.4215,33.9929,31.1445,31.8084,40.937,53.4154
2.25,17.9032,13.869,11,11,11,11,11.7124,15.6344,12.9159,16.6974,19.2871,29.0461,21.7329,11.0441,11,11,11,11,11,15.5726,11,18.2443,18.8731,35.3294,15.8286,18.8964,11,25.1521,11,11,11,12.5941,11,15.933,15.3431,28.639,18.2844,13.7066,11,11,11,11,11.9193,11,14.0407,20.4583,17.2085,34.2077,20.6143,12.7131,11,11,11,11,11,11,17.0165,17.6239,19.4497,32.0485,22.9255,17.1662,13.2041,11,11,11.6078,11,17.0727,13.608,40.5522,20.6211,35.2489,25.2141,16.0002,19.31,16.5545,15.4961,13.2548,15.2161,13.7103,13.9035,19.0579,21.2262,29.3788,25.3391,23.2894,23.899,29.4583,16.5542,53.3719,17.7651,23.7122,21.6066,21.6806,31.5226,40.663
2.5,21.5872,14.6237,11,12.9765,11,11,21.3391,18.5665,22.8575,28.7557,27.2599,42.6671,22.3798,13.8663,11,11,11,11,11.9631,18.0421,12.1614,27.7509,26.5809,46.9207,19.1139,22.1752,15.6147,30.6946,13.7559,11,12.63,18.3144,14.249,23.5926,21.6143,40.5626,21.5342,14.3891,11.5998,11,13.224,15.8437,20.2672,17.6538,21.7777,30.927,24.6995,43.1479,23.4123,16.9658,11.3026,12.1724,11,11.3394,11,13.4762,26.2484,25.7378,26.3733,45.0262,28.1483,21.0088,17.2029,15.4678,13.881,12.1943,13.5418,24.9169,18.69,43.1987,26.816,47.2566,28.1719,15.6587,26.954,21.8725,20.2595,19.1358,19.8657,19.5173,17.4385,23.0197,27.5038,40.2374,30.3586,25.0642,27.8009,26.9188,17.7184,57.5556,21.599,29.3142,28.0098,26.9532,37.2089,50.2234
2.75,21.5351,12.8674,11,11,11,11,14.7607,17.7099,16.6782,25.1721,23.0762,35.3631,24.139,13.1389,11,11,11,11,11,17.7587,11,22.3525,21.928,39.3817,18.1528,22.1943,11,28.6342,11,11,11,16.3033,11,20.0172,16.9584,34.7167,18.1873,12.865,11,11,11,11.0296,13.8073,13.1575,15.0961,24.4254,21.0991,37.4989,22.2241,13.4019,11,11,11,11,11,11,21.8557,22.633,24.1847,37.2599,26.1058,19.1223,15.5232,11,12.4834,11.5954,11,19.4614,15.8423,39.6164,23.0031,40.3593,26.9536,18.6226,21.8639,17.4503,17.9453,15.5326,16.7714,15.2108,15.7099,17.9795,25.0249,36.1645,27.9047,23.8675,23.5264,22.5134,18.2054,57.8245,19.4259,27.6255,24.8562,22.8878,32.1406,45.6327
3,19.3185,14.2986,11,11,11,11,14.6892,15.9071,15.6753,18.9901,20.8326,36.5683,21.013,13.8575,11,11,11,11,11,18.7589,11,20.7317,21.9947,39.9495,17.8558,19.1474,11,28.5971,11,11,11,14.4466,11,18.4717,16.1003,31.4171,17.7803,12.9993,11,11,11,12.5512,11,11,15.3979,24.6594,20.1716,37.2279,19.9914,13.0124,11,11,11,11,11,11,20.1935,21.8974,21.4516,37.0456,23.6302,20.1712,14.1212,13.2895,11,11,11,19.8482,14.8694,40.5769,22.8318,38.8819,23.7835,17.0615,20.162,17.6566,17.1094,15.3352,18.7448,16.6895,13.5182,17.6276,23.1998,35.5658,27.3406,23.9499,24.671,24.1089,18.1349,56.7405,19.7748,26.1162,21.9771,22.1687,30.8355,41.5052
3.25,24.8126,17.1573,13.6137,13.2406,11,11,20.7585,22.1009,21.267,23.815,24.6856,32.9938,30.236,14.3223,14.9031,11.0292,11,11,11,21.1796,11,22.5343,24.25,38.7933,19.2568,22.9478,13.5726,34.3738,11,11,11.8578,17.1671,12.7615,16.6541,18.9126,28.0356,20.3298,13.1837,11,11,12.1492,16.188,14.9086,18.012,17.2895,22.4491,22.7601,35.5341,24.7987,12.6716,11.0151,11,11,11,11,11,22.7645,25.4767,24.7491,36.9806,33.4238,18.2912,16.4023,11.5164,12.6072,12.3977,12.7505,20.7791,16.6688,38.5301,21.749,42.9671,24.8236,17.8842,18.0576,19.6999,19.9195,15.2917,16.7364,16.0194,16.4821,18.5733,23.7548,32.8799,27.6017,23.7557,22.6966,24.7664,19.1495,58.9289,20.8745,24.4492,24.2722,23.7946,30.2243,43.7649
3.5,24.5532,18.9457,12.8532,14.2105,11.1042,11,23.7411,25.9156,25.2398,31.4758,27.8738,42.3633,26.06,15.833,11.5522,13.3893,11,13.5334,11,21.7408,12.8349,32.0681,30.2354,46.7119,19.7263,25.0787,15.9177,37.9573,18.1874,11.4179,15.682,19.6813,18.8983,26.1087,22.2505,41.1965,21.5706,13.1301,11.8219,11,16.7396,18.3225,18.403,20.6728,22.1039,31.8902,29.296,47.5941,25.2526,17.2676,11.4229,11.3721,11,12.7077,11,12.2637,28.0201,30.7854,29.261,47.4235,30.7252,22.0403,19.3375,17.014,13.7286,15.0163,13.6241,26.5101,19.8167,42.8604,28.0065,49.9929,28.5281,19.207,20.5465,22.6067,21.5377,18.0252,24.8768,22.0646,18.9958,22.3584,30.0722,42.7702,31.7306,26.7396,26.7238,25.539,18.8056,63.6988,23.6845,32.5655,30.529,31.2963,38.1213,53.6749
3.75,25.7548,20.8511,15.119,14.0114,11,11,24.4346,25.043,22.5047,27.2727,28.478,38.9851,30.9196,16.5303,15.02,15.1944,11,11,11.4286,24.2075,13.6186,26.0189,29.3529,44.594,18.1651,25.7817,15.5901,38.0112,13.2247,11,13.2085,20.0281,16.0503,22.6515,22.3069,36.6943,23.3519,12.4017,11.7174,11.7916,14.5017,19.1708,18.0583,19.3553,22.1727,28.8887,28.1874,42.9262,25.4551,16.879,14.4966,11,11,12.3676,11.2087,14.9804,25.8656,28.2911,27.1974,44.5008,32.187,21.1519,20.1427,16.8778,15.5522,16.0533,13.788,24.1705,19.6976,42.3645,25.8623,45.8989,26.8368,18.5025,22.6349,21.8896,21.8688,18.4765,20.4543,18.6667,19.0949,22.4813,27.8424,39.9827,29.2646,25.895,23.4776,25.7881,21.6412,65.5921,24.1735,30.0125,28.4039,27.437,34.8969,49.2542
4,27.3294,21.9644,18.3554,16.035,12.8726,11,26.3196,28.3759,25.8668,32.0607,30.5924,41.3207,31.6536,18.8313,17.2823,18.3075,11.2234,14.1339,14.198,27.5793,14.1846,31.9376,33.4849,46.9463,22.3158,27.9627,17.6073,39.6034,18.258,15.2358,16.9546,21.8315,20.9935,23.0814,23.7457,39.5592,25.1008,17.077,12.884,12.0586,18.4185,19.8863,19.8665,22.9047,22.8549,33.0658,32.1821,46.4384,28.7525,18.8532,14.9262,12.3527,12.5047,11.8419,11.5821,14.8666,29.8649,32.2031,32.4973,48.4647,35.2551,21.1071,21.7493,16.3855,16.4221,17.8297,16.3444,26.6906,21.7638,43.4938,29.2891,50.4908,29.6935,19.9144,22.2647,24.3636,25.7745,20.8235,22.0661,21.5895,20.0575,26.7594,29.53,42.4881,32.0212,29.1143,26.9443,26.4624,22.5161,63.6633,24.2655,32.4043,30.2194,29.2956,36.9965,52.8153
4.25,20.2239,12.0478,11,11,11,11,11,11,11,11,14.6227,24.8855,19.5394,11,11,11,11,11,11,16.2909,11,12.6573,14.0487,28.254,17.2274,15.2664,11,28.6979,11,11,11,11,11,12.6742,11,23.6209,15.1822,11,11,11,11,11,11,11,11,14.2272,13.9403,27.7357,18.745,11,11,11,11,11,11,11,13.6463,13.9913,11.9427,24.8854,18.4037,13.7041,11,11,11,11,11,13.4268,11,38.5875,16.946,29.1359,22.6977,14.1267,17.2161,11.0462,13.1228,11,11.3249,11,11,14.6629,20.2556,26.1207,24.5943,21.7774,21.6939,20.1653,14.3813,60.6318,12.5679,19.5852,18.2967,17.6867,26.37,37.1677
